doc_id,grid_acc,grid_ade,grid_fde,grid_transition_acc,token_f1
582,0.0,1.4142135623730951,1.4142135623730951,0.0,0.0
583,0.0,1.1020529755456758,1.4142135623730951,0.0,0.18181818181818182
584,0.125,0.4291901283227404,0.0,0.0,0.625
585,0.0,1.0261423749153966,1.4142135623730951,0.0,0.36363636363636365
586,0.0,1.0776452073112215,1.4142135623730951,0.0,0.36363636363636365
587,0.125,0.43661286102579483,0.47140452079103173,0.0,0.25
588,0.125,1.0359785406445547,1.4142135623730951,0.0,0.36363636363636365
589,0.0,1.060386308879009,1.4142135623730951,0.0,0.18181818181818182
590,0.0,1.119311873977888,1.4142135623730951,0.0,0.36363636363636365
591,0.0,1.060386308879009,1.4142135623730951,0.0,0.18181818181818182
592,0.0,1.1020529755456758,1.4142135623730951,0.0,0.36363636363636365
593,0.125,1.1439935051131547,1.4142135623730951,0.0,0.2
594,0.125,0.4782795276924615,0.47140452079103173,0.2857142857142857,0.375
595,0.125,0.42677669529663687,0.33333333333333337,0.0,0.375
596,0.0,1.0678090415820636,1.4142135623730951,0.0,0.18181818181818182
597,0.0,1.092216809816518,1.4142135623730951,0.0,0.5454545454545454
598,0.0,1.4142135623730951,1.4142135623730951,0.0,0.0
599,0.125,1.070222474608167,1.4142135623730951,0.0,0.36363636363636365
600,0.25,0.9672168098165178,1.4142135623730951,0.14285714285714285,0.36363636363636365
601,0.125,0.4634340622863527,0.33333333333333337,0.0,0.375
602,0.0,1.119311873977888,1.4142135623730951,0.0,0.36363636363636365
603,0.0,0.5470412585204983,0.33333333333333337,0.0,0.375
604,0.125,0.4511844635310913,0.0,0.14285714285714285,0.375
605,0.0,1.1020529755456758,1.4142135623730951,0.0,0.36363636363636365
606,0.0,1.1856601717798214,1.4142135623730951,0.0,0.0
607,0.25,0.37768729592691586,0.33333333333333337,0.0,0.625
608,0.125,1.060386308879009,1.4142135623730951,0.0,0.5454545454545454
609,0.125,1.060386308879009,1.4142135623730951,0.0,0.36363636363636365
610,0.125,0.5125234616560738,0.0,0.0,0.5
611,0.25,0.40209506416137025,0.33333333333333337,0.0,0.25
612,0.125,0.4437617308280369,0.33333333333333337,0.0,0.375
613,0.125,0.4955384261246738,0.33333333333333337,0.14285714285714285,0.25
614,0.25,0.33602062926024917,0.0,0.0,0.25
615,0.125,0.4610206292602492,0.47140452079103173,0.0,0.25
616,0.125,0.41220509279134043,0.33333333333333337,0.14285714285714285,0.5
617,0.0,1.4142135623730951,1.4142135623730951,0.0,0.0
618,0.375,0.3702645632238615,0.0,0.14285714285714285,0.5
619,0.125,0.4023689270621825,0.33333333333333337,0.14285714285714285,0.5
620,0.125,0.34344336196330355,0.33333333333333337,0.0,0.125
621,0.0,1.1535558079415003,1.4142135623730951,0.0,0.0
622,0.125,0.4020950641613702,0.0,0.0,0.375
623,0.0,1.1535558079415003,1.4142135623730951,0.0,0.0
624,0.125,0.4955384261246738,0.0,0.0,0.25
625,0.125,0.4196278254943948,0.0,0.0,0.25
626,0.125,0.529782360088286,0.0,0.0,0.25
627,0.0,1.161252403545367,1.4142135623730951,0.0,0.0
628,0.125,0.44376173082803694,0.33333333333333337,0.0,0.25
629,0.0,1.0505501431498512,1.4142135623730951,0.0,0.36363636363636365
630,0.125,0.529782360088286,0.33333333333333337,0.0,0.125
631,0.0,1.1856601717798214,1.4142135623730951,0.0,0.2
632,0.0,1.0505501431498512,1.4142135623730951,0.0,0.36363636363636365
633,0.125,0.529782360088286,0.33333333333333337,0.0,0.125
634,0.125,0.49526456322386153,0.0,0.14285714285714285,0.125
635,0.0,1.1535558079415003,1.4142135623730951,0.0,0.0
636,0.25,0.44644902675495274,0.33333333333333337,0.0,0.25
637,0.0,1.2029190702120336,1.4142135623730951,0.0,0.0
638,0.0,1.2371630041756458,1.4142135623730951,0.0,0.0
639,0.125,0.47085679498940713,0.0,0.0,0.125
640,0.125,0.5223596273852318,0.0,0.0,0.25
641,0.0,0.5788717594580072,0.47140452079103173,0.0,0.25
642,0.125,0.4193539625935825,0.47140452079103173,0.0,0.125
643,0.125,0.34344336196330355,0.33333333333333337,0.0,0.125
644,0.0,1.4142135623730951,1.4142135623730951,0.0,0.0
645,0.125,0.47085679498940713,0.0,0.0,0.125
646,0.125,0.4366128610257948,0.47140452079103173,0.0,0.375
647,0.125,0.529782360088286,0.33333333333333337,0.0,0.125
648,0.125,0.39494619435912814,0.33333333333333337,0.0,0.25
649,0.0,1.0850679400142758,1.4142135623730951,0.14285714285714285,0.0
650,0.25,0.4119312298905281,0.0,0.14285714285714285,0.375
651,0.0,1.0776452073112215,1.4142135623730951,0.0,0.0
652,0.125,0.47085679498940713,0.0,0.0,0.125
653,0.125,0.5199461943591281,0.47140452079103173,0.0,0.25
654,0.125,0.529782360088286,0.33333333333333337,0.0,0.125
655,0.125,0.47085679498940713,0.0,0.0,0.125
656,0.125,0.34344336196330355,0.33333333333333337,0.0,0.125
657,0.0,1.119311873977888,1.4142135623730951,0.0,0.0
658,0.125,0.4535978965571948,0.33333333333333337,0.0,0.375
659,0.125,0.4193539625935825,0.47140452079103173,0.0,0.125
660,0.125,0.34344336196330355,0.33333333333333337,0.0,0.125
661,0.125,0.47085679498940713,0.0,0.0,0.125
662,0.0,1.161252403545367,1.4142135623730951,0.0,0.0
663,0.25,0.36042839749470357,0.0,0.0,0.25
664,0.125,0.4023689270621825,0.33333333333333337,0.14285714285714285,0.5
665,0.125,0.36042839749470357,0.0,0.0,0.25
666,0.125,0.4780056647916492,0.33333333333333337,0.0,0.25
667,0.0,1.0776452073112215,1.4142135623730951,0.0,0.0
668,0.0,1.2371630041756458,1.4142135623730951,0.0,0.0
669,0.0,1.2371630041756458,1.4142135623730951,0.0,0.0
670,0.125,0.529782360088286,0.33333333333333337,0.0,0.125
671,0.125,0.4780056647916492,0.33333333333333337,0.0,0.25
672,0.0,1.2371630041756458,1.4142135623730951,0.0,0.0
673,0.125,0.44376173082803694,0.33333333333333337,0.0,0.25
674,0.0,1.2029190702120336,1.4142135623730951,0.0,0.0
675,0.25,0.37768729592691586,0.0,0.0,0.25
676,0.0,1.119311873977888,1.4142135623730951,0.0,0.0
677,0.0,1.2371630041756458,1.4142135623730951,0.0,0.0
678,0.0,1.161252403545367,1.4142135623730951,0.0,0.0
679,0.125,0.529782360088286,0.33333333333333337,0.0,0.125
680,0.0,1.4142135623730951,1.4142135623730951,0.0,0.0
681,0.0,1.2716808010400706,1.4142135623730951,0.0,0.0
682,0.0,0.6131156934216194,0.33333333333333337,0.0,0.0
683,0.125,0.4952645632238615,0.47140452079103173,0.0,0.25
684,0.0,1.178237439076767,1.4142135623730951,0.0,0.0
685,0.0,0.5125234616560739,0.33333333333333337,0.14285714285714285,0.25
686,0.0,1.2029190702120336,1.4142135623730951,0.0,0.0
687,0.0,1.2371630041756458,1.4142135623730951,0.0,0.0
688,0.0,1.161252403545367,1.4142135623730951,0.0,0.0
689,0.125,0.47085679498940713,0.0,0.0,0.125
690,0.125,0.529782360088286,0.33333333333333337,0.0,0.25
691,0.125,0.44376173082803694,0.33333333333333337,0.0,0.25
692,0.125,0.39494619435912814,0.47140452079103173,0.14285714285714285,0.25
693,0.125,0.5053745918538317,0.33333333333333337,0.0,0.25
694,0.0,1.0776452073112215,1.4142135623730951,0.0,0.0
695,0.125,0.47085679498940713,0.0,0.0,0.125
696,0.125,0.529782360088286,0.33333333333333337,0.0,0.125
697,0.125,0.4955384261246738,0.33333333333333337,0.0,0.25
698,0.0,1.161252403545367,1.4142135623730951,0.0,0.0
699,0.0,1.4142135623730951,1.4142135623730951,0.0,0.0
700,0.25,0.3187617308280369,0.0,0.0,0.25
701,0.125,0.47085679498940713,0.0,0.0,0.125
702,0.0,1.178237439076767,1.4142135623730951,0.0,0.0
703,0.125,0.529782360088286,0.33333333333333337,0.0,0.125
704,0.125,0.47085679498940713,0.0,0.0,0.125
705,0.125,0.34344336196330355,0.33333333333333337,0.0,0.125
706,0.125,0.47085679498940713,0.0,0.0,0.125
707,0.125,1.0088834764831844,1.4142135623730951,0.0,0.18181818181818182
708,0.0,1.161252403545367,1.4142135623730951,0.0,0.0
